id,Failure_pred,Failure_prob
214164,0,0.001
214165,0,0.025
214166,0,0.0055
214167,0,0.0012
214168,0,0.0013
214169,0,0.0026
214170,0,0.0076
214171,0,0.0193
214172,0,0.0066
214173,0,0.0027
214174,0,0.0016
214175,0,0.0021
214176,0,0.0011
214177,0,0.0007
214178,0,0.0022
214179,0,0.001
214180,0,0.0003
214181,0,0.001
214182,0,0.0008
214183,0,0.0076
214184,0,0.001
214185,0,0.0007
214186,0,0.0021
214187,0,0.003
214188,0,0.002
214189,0,0.0007
214190,0,0.0072
214191,0,0.0029
214192,0,0.0197
214193,0,0.0011
214194,0,0.0017
214195,0,0.0156
214196,0,0.0045
214197,0,0.0088
214198,0,0.0006
214199,0,0.0053
214200,0,0.0025
214201,0,0.0007
214202,0,0.0019
214203,0,0.0015
214204,0,0.0011
214205,0,0.003
214206,0,0.0031
214207,0,0.004
214208,0,0.0009
214209,0,0.0154
214210,0,0.002
214211,0,0.0023
214212,0,0.0025
214213,0,0.0012
214214,0,0.0028
214215,0,0.0014
214216,0,0.0007
214217,0,0.0043
214218,0,0.0022
214219,0,0.0017
214220,0,0.0057
214221,0,0.0013
214222,0,0.0013
214223,0,0.0013
214224,0,0.0005
214225,0,0.0072
214226,0,0.001
214227,0,0.0014
214228,0,0.0017
214229,0,0.0005
214230,0,0.0007
214231,0,0.0047
214232,0,0.0054
214233,0,0.0051
214234,0,0.002
214235,0,0.0029
214236,0,0.0016
214237,0,0.006
214238,0,0.0005
214239,0,0.0237
214240,0,0.0065
214241,0,0.0017
214242,0,0.0016
214243,0,0.0016
214244,0,0.0016
214245,0,0.0022
214246,0,0.0009
214247,0,0.0037
214248,0,0.0009
214249,0,0.0034
214250,0,0.0017
214251,0,0.0034
214252,0,0.0029
214253,0,0.0053
214254,0,0.0021
214255,0,0.0049
214256,0,0.0013
214257,0,0.0015
214258,0,0.0094
214259,0,0.0063
214260,0,0.0038
214261,0,0.0009
214262,0,0.0023
214263,0,0.0011
214264,0,0.0041
214265,0,0.0016
214266,0,0.0011
214267,0,0.0017
214268,0,0.0017
214269,0,0.012
214270,0,0.0043
214271,0,0.0013
214272,0,0.0009
214273,0,0.002
214274,0,0.0029
214275,0,0.0006
214276,0,0.0008
214277,0,0.0036
214278,0,0.003
214279,0,0.0007
214280,0,0.0007
214281,0,0.0038
214282,0,0.002
214283,0,0.0031
214284,0,0.0136
214285,0,0.0016
214286,0,0.0012
214287,0,0.0006
214288,0,0.0029
214289,0,0.0048
214290,0,0.0025
214291,0,0.0048
214292,0,0.0021
214293,0,0.0078
214294,0,0.0044
214295,0,0.001
214296,0,0.0019
214297,0,0.0053
214298,0,0.001
214299,0,0.0047
214300,0,0.0049
214301,0,0.0042
214302,0,0.0016
214303,0,0.0047
214304,0,0.0013
214305,0,0.0037
214306,0,0.0016
214307,0,0.0091
214308,0,0.0031
214309,0,0.0087
214310,0,0.0012
214311,0,0.0087
214312,0,0.0046
214313,0,0.0003
214314,0,0.0021
214315,0,0.0047
214316,0,0.0065
214317,0,0.0019
214318,0,0.0076
214319,0,0.0029
214320,0,0.0032
214321,0,0.0022
214322,0,0.0013
214323,0,0.0017
214324,0,0.0027
214325,0,0.0022
214326,0,0.0041
214327,0,0.0072
214328,1,0.9955
214329,0,0.0048
214330,0,0.0014
214331,0,0.0003
214332,1,0.9817
214333,0,0.0038
214334,0,0.001
214335,0,0.0039
214336,0,0.0062
214337,0,0.0045
214338,0,0.0047
214339,0,0.0027
214340,0,0.0009
214341,0,0.0018
214342,0,0.0004
214343,0,0.0024
214344,0,0.0014
214345,0,0.0035
214346,0,0.0107
214347,0,0.0012
214348,0,0.0006
214349,0,0.0019
214350,0,0.0038
214351,0,0.0008
214352,0,0.0017
214353,0,0.0032
214354,0,0.0081
214355,0,0.0022
214356,0,0.0061
214357,0,0.0071
214358,0,0.0125
214359,0,0.0107
214360,0,0.0026
214361,0,0.001
214362,0,0.0017
214363,0,0.0084
214364,0,0.0007
214365,0,0.0016
214366,0,0.0013
214367,1,0.9829
214368,0,0.0073
214369,0,0.0014
214370,0,0.007
214371,0,0.0042
214372,0,0.0029
214373,0,0.0003
214374,0,0.0008
214375,0,0.0018
214376,0,0.0012
214377,0,0.0021
214378,0,0.0125
214379,0,0.0017
214380,0,0.0033
214381,0,0.0008
214382,0,0.002
214383,0,0.0009
214384,0,0.0065
214385,0,0.002
214386,0,0.0019
214387,0,0.0009
214388,0,0.0072
214389,0,0.0021
214390,0,0.0023
214391,0,0.0014
214392,0,0.0003
214393,0,0.0057
214394,0,0.0077
214395,0,0.0028
214396,0,0.0014
214397,0,0.0014
214398,0,0.0065
214399,0,0.004
214400,0,0.0072
214401,0,0.0029
214402,0,0.0022
214403,0,0.0022
214404,0,0.008
214405,0,0.0045
214406,0,0.0027
214407,0,0.0089
214408,0,0.0013
214409,0,0.0032
214410,0,0.0033
214411,0,0.0014
214412,0,0.0025
214413,0,0.0053
214414,0,0.0005
214415,0,0.0088
214416,0,0.0038
214417,0,0.0009
214418,0,0.0024
214419,0,0.0032
214420,0,0.003
214421,0,0.0044
214422,0,0.0299
214423,0,0.0008
214424,0,0.0011
214425,0,0.0007
214426,0,0.0028
214427,0,0.0083
214428,0,0.0018
214429,0,0.0011
214430,0,0.0017
214431,0,0.0015
214432,0,0.0003
214433,0,0.0011
214434,0,0.0017
214435,0,0.0034
214436,0,0.0042
214437,0,0.0023
214438,0,0.0042
214439,0,0.0055
214440,0,0.0041
214441,0,0.0041
214442,0,0.0036
214443,0,0.0095
214444,0,0.0061
214445,0,0.0023
214446,0,0.0008
214447,0,0.001
214448,0,0.0075
214449,0,0.0006
214450,0,0.0008
214451,0,0.001
214452,0,0.0011
214453,0,0.0012
214454,0,0.0027
214455,0,0.0033
214456,0,0.004
214457,0,0.0045
214458,0,0.0013
214459,0,0.0051
214460,0,0.0027
214461,0,0.0036
214462,0,0.0007
214463,0,0.0015
214464,0,0.002
214465,0,0.0025
214466,0,0.0029
214467,0,0.006
214468,0,0.0024
214469,0,0.002
214470,0,0.0009
214471,0,0.0014
214472,0,0.0015
214473,0,0.0017
214474,0,0.0019
214475,0,0.0017
214476,0,0.0013
214477,0,0.0045
214478,0,0.0009
214479,0,0.001
214480,0,0.0099
214481,0,0.0017
214482,0,0.0015
214483,0,0.0012
214484,0,0.0013
214485,0,0.0037
214486,0,0.0122
214487,0,0.0012
214488,0,0.004
214489,0,0.0016
214490,0,0.0019
214491,0,0.0038
214492,0,0.0017
214493,0,0.0018
214494,0,0.0157
214495,0,0.0007
214496,0,0.0025
214497,0,0.0029
214498,1,0.9988
214499,0,0.014
214500,0,0.0034
214501,0,0.001
214502,0,0.0061
214503,0,0.0012
214504,0,0.006
214505,0,0.0022
214506,0,0.0016
214507,0,0.0017
214508,0,0.0017
214509,0,0.0115
214510,0,0.0026
214511,1,0.9843
214512,0,0.0014
214513,0,0.0026
214514,0,0.0017
214515,0,0.0044
214516,0,0.0039
214517,0,0.0014
214518,0,0.0113
214519,0,0.003
214520,0,0.0044
214521,0,0.0007
214522,0,0.006
214523,0,0.0034
214524,0,0.0089
214525,0,0.021
214526,0,0.0005
214527,0,0.0025
214528,0,0.0056
214529,0,0.0021
214530,0,0.0007
214531,0,0.0077
214532,0,0.0102
214533,0,0.001
214534,0,0.0117
214535,0,0.0011
214536,0,0.0051
214537,0,0.0043
214538,0,0.0019
214539,0,0.0009
214540,0,0.0011
214541,0,0.0046
214542,0,0.0014
214543,0,0.0024
214544,0,0.0024
214545,0,0.0037
214546,0,0.0009
214547,0,0.0011
214548,0,0.0012
214549,0,0.0009
214550,0,0.0007
214551,1,0.987
214552,0,0.0018
214553,0,0.0011
214554,0,0.012
214555,0,0.0041
214556,0,0.0041
214557,0,0.0012
214558,0,0.025
214559,0,0.0015
214560,0,0.0009
214561,0,0.0018
214562,0,0.0016
214563,0,0.0012
214564,0,0.004
214565,0,0.0024
214566,0,0.0008
214567,0,0.0014
214568,0,0.0019
214569,0,0.003
214570,0,0.0017
214571,0,0.0139
214572,0,0.0041
214573,0,0.0045
214574,0,0.0061
214575,0,0.0046
214576,0,0.0007
214577,0,0.0014
214578,0,0.008
214579,0,0.0017
214580,0,0.0013
214581,0,0.0009
214582,0,0.0126
214583,0,0.001
214584,0,0.0018
214585,0,0.0008
214586,0,0.0013
214587,0,0.0139
214588,0,0.0061
214589,0,0.0027
214590,0,0.0065
214591,0,0.0028
214592,0,0.0015
214593,0,0.0176
214594,0,0.0027
214595,0,0.0031
214596,0,0.0018
214597,0,0.0019
214598,0,0.0015
214599,0,0.0021
214600,0,0.0034
214601,0,0.0041
214602,0,0.0032
214603,0,0.0023
214604,0,0.0045
214605,0,0.0029
214606,0,0.004
214607,0,0.0008
214608,0,0.0021
214609,0,0.004
214610,0,0.0019
214611,0,0.0036
214612,0,0.0076
214613,0,0.0038
214614,0,0.0023
214615,0,0.0029
214616,0,0.0011
214617,0,0.0012
214618,0,0.0009
214619,0,0.0015
214620,0,0.0023
214621,0,0.0026
214622,0,0.0015
214623,0,0.0017
214624,0,0.0024
214625,0,0.0007
214626,0,0.0076
214627,0,0.0046
214628,0,0.0024
214629,0,0.0018
214630,0,0.0066
214631,0,0.0045
214632,0,0.0038
214633,0,0.0006
214634,0,0.0011
214635,0,0.0019
214636,0,0.0017
214637,0,0.0033
214638,0,0.0035
214639,0,0.0054
214640,0,0.0124
214641,0,0.0074
214642,0,0.0022
214643,0,0.0018
214644,0,0.0022
214645,0,0.0066
214646,0,0.0059
214647,0,0.0012
214648,0,0.0179
214649,0,0.0047
214650,0,0.0406
214651,0,0.0021
214652,0,0.0054
214653,0,0.0039
214654,0,0.0023
214655,0,0.0011
214656,0,0.0019
214657,0,0.0011
214658,0,0.0026
214659,0,0.0009
214660,0,0.0003
214661,0,0.0111
214662,0,0.0026
214663,0,0.0038
214664,0,0.01
214665,0,0.0014
214666,0,0.0556
214667,0,0.0005
214668,0,0.0059
214669,0,0.0022
214670,0,0.0004
214671,0,0.0068
214672,0,0.0042
214673,0,0.0005
214674,0,0.0023
214675,0,0.0028
214676,0,0.0034
214677,0,0.0036
214678,0,0.0007
214679,0,0.0109
214680,0,0.0029
214681,0,0.002
214682,0,0.0018
214683,0,0.005
214684,0,0.0032
214685,0,0.0011
214686,0,0.0016
214687,0,0.0021
214688,0,0.0027
214689,0,0.0017
214690,0,0.0012
214691,0,0.0014
214692,0,0.0046
214693,0,0.0092
214694,0,0.002
214695,0,0.0053
214696,0,0.0055
214697,0,0.0018
214698,0,0.001
214699,0,0.0008
214700,0,0.0062
214701,0,0.0061
214702,0,0.001
214703,0,0.0028
214704,0,0.0004
214705,0,0.001
214706,0,0.0023
214707,0,0.0022
214708,0,0.0067
214709,0,0.0041
214710,0,0.003
214711,0,0.0033
214712,0,0.0027
214713,0,0.0068
214714,1,0.999
214715,0,0.0024
214716,0,0.001
214717,0,0.0009
214718,0,0.0063
214719,0,0.0009
214720,0,0.0029
214721,0,0.0015
214722,0,0.0106
214723,0,0.0046
214724,0,0.0017
214725,0,0.0028
214726,0,0.016
214727,0,0.0068
214728,0,0.0107
214729,0,0.0057
214730,0,0.0069
214731,0,0.001
214732,0,0.0043
214733,0,0.0015
214734,0,0.0029
214735,0,0.0012
214736,0,0.0024
214737,0,0.0037
214738,0,0.0037
214739,0,0.0011
214740,0,0.0013
214741,0,0.0048
214742,0,0.0023
214743,0,0.0031
214744,0,0.0072
214745,0,0.0037
214746,0,0.0025
214747,0,0.0118
214748,0,0.0031
214749,0,0.0011
214750,0,0.0019
214751,0,0.0026
214752,0,0.005
214753,0,0.007
214754,0,0.0046
214755,0,0.0035
214756,0,0.001
214757,0,0.0022
214758,0,0.0024
214759,0,0.0017
214760,0,0.0016
214761,0,0.0017
214762,0,0.0134
214763,0,0.002
214764,0,0.0029
214765,0,0.0054
214766,0,0.0145
214767,0,0.0007
214768,0,0.0037
214769,0,0.0021
214770,0,0.0006
214771,1,0.9925
214772,0,0.0133
214773,0,0.0047
214774,0,0.0019
214775,0,0.0033
214776,0,0.0019
214777,0,0.0094
214778,0,0.0023
214779,0,0.0022
214780,0,0.0014
214781,0,0.0056
214782,0,0.004
214783,0,0.0012
214784,0,0.0017
214785,0,0.0017
214786,0,0.0009
214787,1,1.0
214788,0,0.0022
214789,0,0.0023
214790,0,0.0033
214791,0,0.0016
214792,0,0.0009
214793,0,0.0006
214794,0,0.008
214795,0,0.0011
214796,0,0.0054
214797,0,0.0064
214798,0,0.0006
214799,0,0.0018
214800,0,0.0025
214801,0,0.0049
214802,0,0.0008
214803,0,0.001
214804,0,0.0074
214805,0,0.005
214806,0,0.0019
214807,0,0.0069
214808,0,0.0045
214809,0,0.0011
214810,0,0.0029
214811,0,0.0026
214812,0,0.0099
214813,0,0.0029
214814,0,0.0066
214815,0,0.0029
214816,0,0.0019
214817,0,0.0022
214818,0,0.005
214819,0,0.0066
214820,0,0.0071
214821,0,0.0016
214822,0,0.0009
214823,0,0.0023
214824,0,0.0006
214825,0,0.012
214826,0,0.0061
214827,0,0.0025
214828,0,0.004
214829,0,0.0006
214830,0,0.0055
214831,0,0.0021
214832,0,0.0014
214833,0,0.0018
214834,0,0.0022
214835,0,0.0017
214836,0,0.0039
214837,0,0.0171
214838,0,0.0027
214839,0,0.0006
214840,0,0.0019
214841,0,0.0038
214842,0,0.0014
214843,0,0.0024
214844,0,0.0017
214845,0,0.0071
214846,0,0.003
214847,0,0.0014
214848,0,0.0043
214849,0,0.0097
214850,0,0.0011
214851,0,0.0027
214852,0,0.0017
214853,0,0.0032
214854,0,0.0028
214855,0,0.0034
214856,0,0.0008
214857,0,0.0014
214858,0,0.0014
214859,0,0.0031
214860,0,0.0025
214861,0,0.0008
214862,0,0.0023
214863,0,0.0041
214864,0,0.0013
214865,0,0.0021
214866,0,0.0072
214867,0,0.0012
214868,0,0.0021
214869,0,0.0063
214870,0,0.0022
214871,0,0.0001
214872,0,0.0016
214873,0,0.0047
214874,0,0.0036
214875,0,0.0033
214876,0,0.0031
214877,0,0.0005
214878,0,0.0064
214879,0,0.0024
214880,0,0.0052
214881,0,0.0022
214882,0,0.0089
214883,0,0.0018
214884,0,0.0023
214885,0,0.0008
214886,0,0.0015
214887,0,0.0019
214888,0,0.005
214889,0,0.004
214890,0,0.0015
214891,0,0.0009
214892,0,0.0038
214893,0,0.0024
214894,0,0.0019
214895,0,0.0027
214896,0,0.0007
214897,0,0.0033
214898,0,0.0012
214899,0,0.0023
214900,0,0.0021
214901,0,0.0071
214902,0,0.0017
214903,0,0.0038
214904,0,0.0029
214905,0,0.0037
214906,0,0.0012
214907,0,0.0051
214908,0,0.0007
214909,0,0.0038
214910,0,0.0011
214911,0,0.0075
214912,0,0.0064
214913,0,0.0028
214914,0,0.001
214915,0,0.0047
214916,0,0.0013
214917,0,0.0004
214918,0,0.0035
214919,0,0.0016
214920,0,0.0008
214921,0,0.0021
214922,0,0.0025
214923,0,0.0016
214924,0,0.0013
214925,0,0.001
214926,0,0.0028
214927,0,0.003
214928,0,0.0018
214929,0,0.0012
214930,0,0.0012
214931,0,0.001
214932,0,0.0047
214933,0,0.0012
214934,0,0.0015
214935,0,0.0026
214936,0,0.001
214937,0,0.0007
214938,0,0.0011
214939,0,0.0036
214940,0,0.001
214941,0,0.0102
214942,0,0.0023
214943,0,0.004
214944,0,0.0016
214945,0,0.0027
214946,0,0.0014
214947,0,0.0022
214948,0,0.0016
214949,0,0.0026
214950,0,0.0381
214951,0,0.002
214952,0,0.0023
214953,0,0.0012
214954,0,0.0015
214955,0,0.0013
214956,0,0.0042
214957,0,0.0016
214958,0,0.003
214959,0,0.0021
214960,0,0.005
214961,0,0.0017
214962,0,0.0025
214963,0,0.0145
214964,0,0.0003
214965,0,0.0016
214966,0,0.0044
214967,0,0.0077
214968,0,0.0016
214969,0,0.0033
214970,0,0.0009
214971,0,0.0207
214972,0,0.0016
214973,0,0.0004
214974,0,0.001
214975,0,0.0086
214976,0,0.0019
214977,0,0.0013
214978,0,0.0038
214979,0,0.0019
214980,0,0.0023
214981,0,0.0031
214982,0,0.0029
214983,0,0.0021
214984,0,0.0015
214985,0,0.0038
214986,0,0.0013
214987,0,0.0023
214988,0,0.0013
214989,0,0.0013
214990,0,0.0109
214991,0,0.0038
214992,0,0.0026
214993,0,0.0009
214994,0,0.0015
214995,0,0.004
214996,0,0.0023
214997,0,0.0021
214998,0,0.0025
214999,0,0.003
215000,0,0.0095
215001,0,0.0011
215002,0,0.0026
215003,0,0.0003
215004,0,0.0015
215005,0,0.0009
215006,0,0.0066
215007,0,0.0022
215008,0,0.0029
215009,0,0.0021
215010,0,0.0072
215011,0,0.005
215012,0,0.0013
215013,0,0.0027
215014,0,0.003
215015,0,0.0011
215016,0,0.007
215017,0,0.0031
215018,0,0.0011
215019,0,0.0016
215020,0,0.0028
215021,0,0.0008
215022,0,0.0052
215023,0,0.0018
215024,0,0.0015
215025,0,0.0011
215026,0,0.0088
215027,0,0.0023
215028,0,0.0026
215029,0,0.0026
215030,0,0.0007
215031,0,0.0019
215032,0,0.004
215033,0,0.0064
215034,0,0.0015
215035,0,0.0022
215036,0,0.0015
215037,0,0.002
215038,0,0.0038
215039,0,0.0013
215040,0,0.0012
215041,0,0.0037
215042,0,0.0014
215043,0,0.001
215044,0,0.0011
215045,0,0.0014
215046,0,0.0025
215047,0,0.0012
215048,0,0.001
215049,0,0.0025
215050,0,0.0025
215051,0,0.0022
215052,0,0.0011
215053,0,0.0058
215054,0,0.0054
215055,0,0.0096
215056,1,0.9948
215057,0,0.0029
215058,0,0.0035
215059,0,0.0246
215060,0,0.0019
215061,0,0.0014
215062,0,0.0008
215063,0,0.0026
215064,0,0.0011
215065,0,0.0006
215066,0,0.0014
215067,0,0.0182
215068,0,0.0034
215069,0,0.0009
215070,0,0.0094
215071,0,0.0025
215072,1,0.9995
215073,0,0.0055
215074,0,0.0072
215075,0,0.0048
215076,0,0.0013
215077,0,0.0072
215078,0,0.0008
215079,0,0.0012
215080,0,0.0061
215081,0,0.0014
215082,0,0.0044
215083,0,0.0044
215084,0,0.0009
215085,0,0.0009
215086,0,0.0061
215087,0,0.0063
215088,0,0.0049
215089,0,0.0031
215090,0,0.0019
215091,0,0.0023
215092,0,0.0021
215093,0,0.0015
215094,0,0.0007
215095,0,0.0096
215096,0,0.0029
215097,0,0.0033
215098,0,0.0036
215099,0,0.0029
215100,0,0.003
215101,0,0.0022
215102,0,0.0075
215103,0,0.0016
215104,0,0.0041
215105,0,0.0068
215106,0,0.0034
215107,0,0.0006
215108,0,0.0008
215109,0,0.0033
215110,0,0.0028
215111,0,0.0018
215112,0,0.0025
215113,0,0.001
215114,0,0.0045
215115,0,0.0074
215116,0,0.0054
215117,0,0.0072
215118,0,0.0136
215119,0,0.0018
215120,0,0.0059
215121,0,0.0034
215122,0,0.0035
215123,0,0.0014
215124,0,0.0008
215125,0,0.0046
215126,0,0.0025
215127,0,0.004
215128,0,0.0041
215129,0,0.0016
215130,0,0.0041
215131,0,0.0024
215132,0,0.0072
215133,0,0.0016
215134,0,0.0029
215135,0,0.0045
215136,0,0.0017
215137,0,0.0015
215138,0,0.0021
215139,0,0.0034
215140,0,0.0039
215141,0,0.003
215142,0,0.002
215143,0,0.0084
215144,0,0.0014
215145,0,0.0019
215146,0,0.0039
215147,0,0.0014
215148,0,0.0027
215149,0,0.0007
215150,0,0.0016
215151,0,0.0019
215152,0,0.0016
215153,0,0.0041
215154,0,0.0064
215155,0,0.0055
215156,0,0.0002
215157,0,0.006
215158,0,0.0113
215159,0,0.0153
215160,0,0.0061
215161,0,0.0144
215162,0,0.0041
215163,0,0.0023
215164,0,0.0026
215165,0,0.0147
215166,0,0.005
215167,0,0.0114
215168,0,0.0007
215169,0,0.0018
215170,0,0.002
215171,0,0.009
215172,0,0.0025
215173,0,0.002
215174,0,0.0047
215175,0,0.0053
215176,0,0.0079
215177,0,0.0088
215178,0,0.0014
215179,0,0.0032
215180,0,0.0011
215181,0,0.0028
215182,0,0.0018
215183,0,0.0041
215184,0,0.0025
215185,0,0.0066
215186,0,0.0006
215187,0,0.0121
215188,0,0.0017
215189,0,0.0012
215190,0,0.0039
215191,0,0.0103
215192,0,0.0109
215193,0,0.0053
215194,0,0.0224
215195,0,0.0013
215196,0,0.0065
215197,0,0.0021
215198,0,0.0015
215199,0,0.0033
215200,0,0.0012
215201,0,0.0013
215202,0,0.0092
215203,0,0.0007
215204,0,0.0013
215205,0,0.0058
215206,0,0.001
215207,0,0.0024
215208,0,0.0008
215209,0,0.0009
215210,0,0.0026
215211,0,0.0008
215212,0,0.0009
215213,0,0.0008
215214,0,0.0012
215215,0,0.0041
215216,0,0.0004
215217,0,0.0081
215218,0,0.0028
215219,0,0.0015
215220,0,0.0075
215221,0,0.0016
215222,0,0.002
215223,0,0.003
215224,0,0.0013
215225,0,0.0008
215226,0,0.0198
215227,0,0.0019
215228,0,0.0042
215229,0,0.0006
215230,0,0.0023
215231,0,0.0023
215232,0,0.0016
215233,0,0.0046
215234,0,0.0038
215235,0,0.0017
215236,0,0.0023
215237,0,0.0015
215238,0,0.0017
215239,0,0.0026
215240,0,0.0008
215241,0,0.0089
215242,0,0.0015
215243,0,0.0089
215244,0,0.0013
215245,0,0.0008
215246,0,0.0061
215247,0,0.0021
215248,0,0.0531
215249,0,0.0017
215250,0,0.0049
215251,0,0.0031
215252,0,0.0053
215253,0,0.0076
215254,0,0.0016
215255,0,0.0022
215256,0,0.0012
215257,0,0.0035
215258,0,0.0042
215259,0,0.0019
215260,0,0.0016
215261,0,0.0012
215262,0,0.0011
215263,0,0.0006
215264,0,0.0007
215265,0,0.001
215266,0,0.0042
215267,0,0.0069
215268,0,0.0024
215269,0,0.0017
215270,0,0.005
215271,0,0.0034
215272,0,0.0058
215273,0,0.024
215274,0,0.0142
215275,0,0.0024
215276,0,0.0057
215277,0,0.0009
215278,0,0.0087
215279,0,0.0037
215280,0,0.0056
215281,0,0.0019
215282,0,0.0048
215283,0,0.0115
215284,0,0.0083
215285,0,0.0037
215286,0,0.0026
215287,0,0.0045
215288,0,0.0012
215289,0,0.005
215290,0,0.0013
215291,0,0.0047
215292,0,0.0024
215293,0,0.0012
215294,0,0.016
215295,0,0.0022
215296,0,0.0014
215297,0,0.0022
215298,0,0.0064
215299,0,0.0017
215300,0,0.006
215301,0,0.0063
215302,0,0.0011
215303,0,0.0073
215304,0,0.0007
215305,0,0.001
215306,0,0.0021
215307,0,0.0045
215308,0,0.0014
215309,0,0.0024
215310,0,0.0014
215311,0,0.0014
215312,0,0.0044
215313,0,0.0005
215314,0,0.0022
215315,0,0.0045
215316,0,0.0041
215317,0,0.0059
215318,0,0.0062
215319,0,0.004
215320,0,0.0009
215321,0,0.0007
215322,0,0.0035
215323,0,0.0022
215324,0,0.0038
215325,0,0.0022
215326,0,0.0278
215327,0,0.0027
215328,0,0.0027
215329,0,0.0013
215330,0,0.0009
215331,0,0.0017
215332,0,0.0048
215333,0,0.0052
215334,0,0.0039
215335,0,0.004
215336,0,0.0029
215337,0,0.0033
215338,0,0.0046
215339,0,0.0025
215340,0,0.0015
215341,0,0.0025
215342,0,0.001
215343,0,0.0044
215344,0,0.0013
215345,0,0.0082
215346,0,0.0044
215347,0,0.0102
215348,0,0.0011
215349,0,0.0043
215350,0,0.0034
215351,0,0.003
215352,1,0.9948
215353,0,0.0007
215354,0,0.0021
215355,0,0.001
215356,0,0.0022
215357,0,0.0009
215358,0,0.0067
215359,0,0.0113
215360,0,0.0096
215361,0,0.0035
215362,0,0.0012
215363,0,0.0015
215364,0,0.0024
215365,0,0.0016
215366,0,0.0389
215367,0,0.0044
215368,0,0.0023
215369,0,0.0027
215370,0,0.0041
215371,0,0.0071
215372,0,0.0028
215373,0,0.0061
215374,0,0.0024
215375,0,0.001
215376,0,0.0014
215377,0,0.0012
215378,0,0.0029
215379,0,0.0031
215380,0,0.0012
215381,0,0.002
215382,0,0.0058
215383,0,0.0052
215384,0,0.0008
215385,0,0.0035
215386,0,0.002
215387,0,0.0087
215388,0,0.002
215389,1,0.9701
215390,0,0.0015
215391,0,0.0013
215392,0,0.006
215393,0,0.0035
215394,0,0.0006
215395,0,0.0032
215396,0,0.0025
215397,0,0.0011
215398,0,0.0017
215399,0,0.0088
215400,0,0.0042
215401,0,0.004
215402,0,0.0044
215403,0,0.0204
215404,0,0.0018
215405,0,0.0046
215406,0,0.0047
215407,0,0.0018
215408,0,0.001
215409,0,0.0028
215410,0,0.0067
215411,0,0.0204
215412,0,0.0016
215413,0,0.0055
215414,0,0.0014
215415,0,0.002
215416,0,0.0011
215417,0,0.0065
215418,0,0.0037
215419,0,0.0014
215420,0,0.0011
215421,0,0.0082
215422,0,0.0004
215423,0,0.0016
215424,0,0.0065
215425,0,0.0072
215426,0,0.0021
215427,0,0.0057
215428,0,0.0033
215429,0,0.0039
215430,0,0.0019
215431,0,0.0023
215432,0,0.0013
215433,0,0.0017
215434,0,0.0031
215435,1,0.963
215436,0,0.0008
215437,0,0.0122
215438,0,0.0048
215439,0,0.0025
215440,0,0.0008
215441,0,0.0059
215442,0,0.0108
215443,0,0.003
215444,0,0.0109
215445,0,0.0028
215446,0,0.0008
215447,0,0.003
215448,0,0.0039
215449,0,0.0031
215450,0,0.0018
215451,0,0.0038
215452,0,0.0014
215453,0,0.0022
215454,0,0.0001
215455,0,0.0017
215456,0,0.0037
215457,0,0.0028
215458,0,0.0013
215459,0,0.0004
215460,0,0.0069
215461,0,0.0021
215462,0,0.0015
215463,0,0.0077
215464,0,0.0012
215465,0,0.0017
215466,0,0.0018
215467,0,0.0017
215468,0,0.0019
215469,0,0.0063
215470,0,0.0046
215471,0,0.0013
215472,0,0.0017
215473,0,0.0012
215474,0,0.0061
215475,0,0.0199
215476,0,0.0058
215477,0,0.0033
215478,0,0.0017
215479,0,0.0019
215480,0,0.0014
215481,0,0.0011
215482,0,0.0018
215483,0,0.0044
215484,0,0.0012
215485,0,0.0022
215486,0,0.0035
215487,0,0.0014
215488,0,0.0059
215489,0,0.0013
215490,0,0.0032
215491,0,0.0085
215492,0,0.0007
215493,0,0.002
215494,0,0.0023
215495,0,0.0131
215496,0,0.0049
215497,0,0.0069
215498,0,0.0021
215499,0,0.0015
215500,0,0.0023
215501,0,0.0018
215502,0,0.0056
215503,0,0.0022
215504,0,0.0206
215505,0,0.002
215506,0,0.0024
215507,0,0.0022
215508,0,0.0021
215509,0,0.0037
215510,0,0.0014
215511,0,0.0029
215512,0,0.0022
215513,0,0.0008
215514,0,0.003
215515,0,0.0012
215516,0,0.0023
215517,0,0.002
215518,0,0.0013
215519,0,0.004
215520,0,0.0033
215521,0,0.0052
215522,0,0.002
215523,0,0.0028
215524,0,0.0021
215525,0,0.0015
215526,0,0.0017
215527,0,0.0084
215528,1,0.9998
215529,0,0.0025
215530,0,0.0016
215531,0,0.0032
215532,0,0.0045
215533,0,0.0032
215534,0,0.0041
215535,0,0.0029
215536,0,0.002
215537,0,0.0034
215538,0,0.0035
215539,0,0.0037
215540,0,0.0025
215541,0,0.0016
215542,0,0.0061
215543,0,0.005
215544,0,0.0013
215545,0,0.0014
215546,0,0.0012
215547,0,0.0082
215548,1,0.9711
215549,0,0.0007
215550,0,0.0018
215551,0,0.0039
215552,0,0.0012
215553,0,0.0048
215554,0,0.0014
215555,0,0.001
215556,0,0.005
215557,0,0.0035
215558,0,0.009
215559,0,0.0135
215560,0,0.0052
215561,0,0.0034
215562,0,0.0023
215563,0,0.0032
215564,0,0.0032
215565,0,0.0074
215566,0,0.0023
215567,0,0.006
215568,0,0.011
215569,0,0.0307
215570,0,0.0033
215571,0,0.0036
215572,0,0.0013
215573,0,0.0051
215574,0,0.0011
215575,0,0.0037
215576,0,0.0044
